Date,Close,High,Low,Open,Volume
12/04/00,798.9600219726562,823.0499877929688,798.5,818.2299805,0
13/04/00,784.9899902,805.9500122070312,784.4199829101562,798.9600219726562,0
14/04/00,737.1500244140625,784.9899902,728.1900024414062,784.9899902,0
17/04/00,761.7399902,761.7399902,730.6400146484375,737.0200195,0
18/04/00,785.9600219726562,785.9600219726562,760.3300170898438,761.7000122070312,0
19/04/00,778.4699707,790.4099731445312,776.75,785.9099731445312,0
20/04/00,780.7100219726562,782.9400024414062,774.0200195,778.4699707,0
24/04/00,776.6199951171875,780.7100219726562,763.5100098,780.7100219726562,0
25/04/00,804,804.1500244140625,776.6199951171875,776.6199951171875,0
26/04/00,794.7899780273438,807.4500122070312,793.3400268554688,804,0
27/04/00,799.4600219726562,800.8699951171875,780.5200195,794.7899780273438,0
28/04/00,797.0599975585938,805.1900024414062,793.7800293,799.4500122070312,0
01/05/00,806.0700073242188,812.5300293,797.0599975585938,797.0599975585938,0
02/05/00,791.4299926757812,806.0700073242188,791.0900268554688,806.0700073242188,0
03/05/00,775.1799926757812,791.4299926757812,765.1900024414062,791.4299926757812,0
04/05/00,774.5700073242188,779.6699829101562,771.4199829101562,775.1900024414062,0
05/05/00,786.9400024414062,788.5499877929688,771.9600219726562,774.5700073242188,0
08/05/00,780.7399902,786.9000244140625,778.1699829101562,786.9000244140625,0
09/05/00,773.3200073242188,784.2800293,767.1099853515625,780.7399902,0
10/05/00,754.6500244140625,773.3099975585938,750.6900024414062,773.3099975585938,0
11/05/00,769.5100098,770.1599731445312,754.6500244140625,754.6500244140625,0
12/05/00,775.8499755859375,781.8900146484375,769.5100098,769.5100098,0
15/05/00,792.5599975585938,792.5700073242188,772.0800170898438,775.8499755859375,0
16/05/00,801.0900268554688,803.1300048828125,792.4799805,792.5599975585938,0
17/05/00,790.5999755859375,801.0900268554688,787.7999877929688,801.0900268554688,0
18/05/00,783.2700195,795.9199829101562,783.2600098,790.5999755859375,0
19/05/00,766.3300170898438,783.2700195,762.9199829101562,783.2700195,0
22/05/00,762.2700195,767.6799926757812,743.8499755859375,766.3300170898438,0
23/05/00,746.9400024414062,764.7800293,746.8699951171875,762.2700195,0
24/05/00,759.3499755859375,760.2700195,737.7800293,746.9400024414062,0
25/05/00,750.0900268554688,767.3200073242188,746.9099731445312,759.3499755859375,0
26/05/00,748.9799805,755.4699707,744.5300293,750.0900268554688,0
30/05/00,775.4000244140625,775.4000244140625,748.9799805,748.9799805,0
31/05/00,773.9899902,782.2299805,771.1400146484375,775.4000244140625,0
01/06/00,791.7000122070312,791.7000122070312,773.9899902,773.9899902,0
02/06/00,810.7299805,812.9299926757812,791.7100219726562,791.7100219726562,0
05/06/00,805.5399780273438,811.6500244140625,803.5100098,810.7299805,0
06/06/00,799.1699829101562,808.8099975585938,798.3900146484375,805.5399780273438,0
07/06/00,806.8499755859375,807.8499755859375,797.1500244140625,799.1699829101562,0
08/06/00,801.8599853515625,809.5499877929688,799.1900024414062,806.8300170898438,0
09/06/00,801.2000122070312,808.5200195,800.0100098,801.8599853515625,0
12/06/00,793,803.8499755859375,792.9899902,801.2100219726562,0
13/06/00,805.0999755859375,805.0999755859375,789.3800048828125,793,0
14/06/00,804.5700073242188,812.5599975585938,803.5399780273438,805.0999755859375,0
15/06/00,809.0100098,810.3599853515625,800.1699829101562,804.5700073242188,0
16/06/00,802.3300170898438,810.75,799.8599853515625,809.0100098,0
19/06/00,815.1099853515625,816.2999877929688,799.3400268554688,802.3300170898438,0
20/06/00,811.6599731445312,817.2999877929688,808.2899780273438,815.1099853515625,0
21/06/00,813.3599853515625,814.8300170898438,807.3300170898438,811.6599731445312,0
22/06/00,798.3200073242188,813.3599853515625,796.8400268554688,813.3599853515625,0
23/06/00,791.5,802.3599853515625,789.6400146484375,798.3200073242188,0
26/06/00,798.0499877929688,799.75,791.5,791.5,0
27/06/00,793.5999755859375,802.0700073242188,793.5999755859375,798.0499877929688,0
28/06/00,798.3499755859375,803.9899902,793.5999755859375,793.5999755859375,0
29/06/00,791.7600098,798.7899780273438,787.4000244140625,798.3499755859375,0
30/06/00,796.4400024414062,796.5399780273438,788.2000122070312,791.7600098,0
03/07/00,804.5100098,804.8099975585938,794.7000122070312,796.4400024414062,0
05/07/00,791.3900146484375,804.4400024414062,789.4899902,804.4400024414062,0
06/07/00,798.2100219726562,799.9000244140625,786.9799805,791.3900146484375,0
07/07/00,810.0499877929688,813.1799926757812,798.2100219726562,798.2100219726562,0
10/07/00,809.0499877929688,814.5700073242188,807.6900024414062,810.0499877929688,0
11/07/00,810.4000244140625,815.9099731445312,806.25,809.0499877929688,0
12/07/00,819.2700195,821.2100219726562,810.4000244140625,810.4000244140625,0
13/07/00,822.7899780273438,825.5300293,818.9000244140625,819.2700195,0
14/07/00,830.4099731445312,830.4099731445312,821.5399780273438,822.7899780273438,0
17/07/00,831.4199829101562,834.5999755859375,827.8099975585938,830.4099731445312,0
18/07/00,820.3900146484375,831.4199829101562,819.2299805,831.4199829101562,0
19/07/00,811.8900146484375,820.6699829101562,810.8800048828125,820.3900146484375,0
20/07/00,822.2700195,824.6599731445312,811.8900146484375,811.8900146484375,0
21/07/00,812.2700195,822.2700195,811.7600098,822.2700195,0
24/07/00,802.1699829101562,815.5499877929688,801.5,812.2700195,0
25/07/00,806.5399780273438,808.5599975585938,801.2899780273438,802.1699829101562,0
26/07/00,795.6500244140625,806.5399780273438,793.7899780273438,806.5399780273438,0
27/07/00,790.3200073242188,799.7899780273438,789.2999877929688,795.6500244140625,0
28/07/00,772.9799805,793.5700073242188,769.8800048828125,790.3200073242188,0
31/07/00,781.0900268554688,782.9799805,771.3599853515625,773.0399780273438,0
01/08/00,783.7700195,787.1699829101562,779.3400268554688,781.0900268554688,0
02/08/00,783.9799805,791.2600098,780.7100219726562,783.7700195,0
03/08/00,792.1900024414062,792.1900024414062,774.2100219726562,783.9799805,0
04/08/00,798.4000244140625,799.1300048828125,792.1900024414062,792.1900024414062,0
07/08/00,807.3599853515625,807.9299926757812,797.4400024414062,798.4000244140625,0
08/08/00,807.9600219726562,809.4899902,804.2700195,807.3599853515625,0
09/08/00,803.5700073242188,813.1599731445312,802.8599853515625,807.9600219726562,0
10/08/00,796.6699829101562,804.4899902,796.6199951171875,803.5700073242188,0
11/08/00,804.0800170898438,804.9899902,791.8200073242188,796.6400146484375,0
14/08/00,814.3800048828125,814.4099731445312,802.25,804.0800170898438,0
15/08/00,810.6599731445312,815.6599731445312,809.8699951171875,814.3800048828125,0
16/08/00,809.4699707,817.5499877929688,807.0399780273438,810.6599731445312,0
17/08/00,818.4199829101562,819.7700195,809.1099853515625,809.4699707,0
18/08/00,816.3800048828125,820.5900268554688,814.7899780273438,818.4199829101562,0
21/08/00,820.3900146484375,822.8499755859375,816.1900024414062,816.3800048828125,0
22/08/00,820.5100098,825.8099975585938,820.2399902,820.3900146484375,0
23/08/00,825.5800170898438,826.0399780273438,815.4899902,820.5100098,0
24/08/00,828.3300170898438,829.4699707,823.9000244140625,825.5599975585938,0
25/08/00,827.8400268554688,831.4699707,825.9500122070312,828.3300170898438,0
28/08/00,832.0100098,837.0900268554688,827.8400268554688,827.8400268554688,0
29/08/00,831.2000122070312,833.3699951171875,827.8200073242188,832.0100098,0
30/08/00,829.4699707,831.9799805,827.4899902,831.2000122070312,0
31/08/00,838.6099853515625,842.2899780273438,829.4699707,829.4699707,0
01/09/00,841.4699707,845.6900024414062,837.5100098,838.6500244140625,0
05/09/00,833.2199707,841.4699707,832.25,841.4699707,0
06/09/00,824.0599975585938,835.1699829101562,823.9899902,833.2299805,0
07/09/00,831.3699951171875,832.3599853515625,824.0599975585938,824.0599975585938,0
08/09/00,825.6799926757812,831.4199829101562,823.6500244140625,831.4199829101562,0
11/09/00,822.6300048828125,832.2999877929688,819.2299805,825.6799926757812,0
12/09/00,818.9500122070312,827.1699829101562,817.4600219726562,822.6300048828125,0
13/09/00,821.1799926757812,821.8200073242188,814.25,818.9500122070312,0
14/09/00,820.9099731445312,827.5300293,818.9500122070312,821.1799926757812,0
15/09/00,811.6599731445312,820.9099731445312,808.6699829101562,820.9099731445312,0
18/09/00,797.9799805,812.8499755859375,796.7000122070312,811.6599731445312,0
19/09/00,807.9899902,808.2000122070312,797.9799805,797.9799805,0
20/09/00,804.8099975585938,807.9899902,793.0900268554688,807.9899902,0
21/09/00,801.7299805,804.8099975585938,796.3300170898438,804.8099975585938,0
22/09/00,803.5200195,803.5200195,784.7299805,801.7199707,0
25/09/00,799.2399902,809.9699707,797.9600219726562,803.5100098,0
26/09/00,792.4000244140625,803.9400024414062,791.2000122070312,799.2399902,0
27/09/00,792.3300170898438,798.5100098,788.3699951171875,792.4000244140625,0
28/09/00,811.0200195,811.9899902,791.2999877929688,792.3300170898438,0
29/09/00,799.6799926757812,811.0300293,799.6500244140625,811.0300293,0
02/10/00,796.0100098,803.6900024414062,793.0200195,799.6699829101562,0
03/10/00,787.6099853515625,804.5499877929688,787.0700073242188,796.0499877929688,0
04/10/00,792.8300170898438,794.8499755859375,781.1300048828125,787.6699829101562,0
05/10/00,791.9500122070312,797.8200073242188,790.4500122070312,792.8300170898438,0
06/10/00,776.25,795.5,769.6799926757812,791.9699707,0
09/10/00,773.1300048828125,776.7199707,764.9400024414062,776.25,0
10/10/00,762.0200195,776.5999755859375,760.3699951171875,773.1300048828125,0
11/10/00,749.9199829101562,762.5999755859375,741.2800293,762.5999755859375,0
12/10/00,730.0200195,756.7100219726562,729.2600098,749.9199829101562,0
13/10/00,756.9299926757812,756.9299926757812,728.25,730.0200195,0
16/10/00,758.3699951171875,761.7600098,753.6400146484375,756.9299926757812,0
17/10/00,744.4400024414062,762.7100219726562,739.9899902,758.3800048828125,0
18/10/00,738.9500122070312,747.2999877929688,718.1900024414062,744.4400024414062,0
19/10/00,764.7800293,765.0399780273438,738.9500122070312,738.9500122070312,0
20/10/00,770.8900146484375,776.9600219726562,763.0800170898438,763.5399780273438,0
23/10/00,771.4000244140625,777.0300293,767.0700073242188,770.8900146484375,0
24/10/00,770.7399902,781.6199951171875,766.4500122070312,771.3900146484375,0
25/10/00,752.7899780273438,770.7399902,751.0499877929688,770.7399902,0
26/10/00,753.0700073242188,757.1500244140625,735.3400268554688,752.7899780273438,0
27/10/00,760.4799805,763.1400146484375,751.4500122070312,753.0599975585938,0
30/10/00,767.9500122070312,772.4099731445312,758.1900024414062,760.4799805,0
31/10/00,788.0200195,788.7199707,767.9500122070312,767.9500122070312,0
01/11/00,783.8300170898438,788.5599975585938,778.2000122070312,788.0200195,0
02/11/00,791.1799926757812,792.2700195,783.8300170898438,783.8300170898438,0
03/11/00,790.8400268554688,793.9099731445312,786.7899780273438,791.1799926757812,0
06/11/00,792.6099853515625,796.6500244140625,790.7800293,792.3499755859375,0
07/11/00,792.1300048828125,793.9899902,786.7600098,792.6099853515625,0
08/11/00,777.7700195,794.9299926757812,777.5100098,792.1300048828125,0
09/11/00,771.2600098,777.7700195,754.1300048828125,777.7700195,0
10/11/00,751.9400024414062,771.2600098,751.9400024414062,771.2600098,0
13/11/00,742.0100098,751.9400024414062,728.1699829101562,751.9400024414062,0
14/11/00,760.9400024414062,764.4699707,742.0100098,742.0100098,0
15/11/00,765.5399780273438,769.2199707,757.5,760.9400024414062,0
16/11/00,754.1400146484375,768.0300293,753.7000122070312,765.5399780273438,0
17/11/00,750.9099731445312,761.25,744.7600098,754.1400146484375,0
20/11/00,734.2700195,750.9099731445312,733.5800170898438,750.9099731445312,0
21/11/00,735.3800048828125,740.1500244140625,728.8400268554688,734.2999877929688,0
22/11/00,720.7800293,735.3800048828125,719.6500244140625,735.3800048828125,0
24/11/00,734.6599731445312,734.9000244140625,720.7800293,720.7800293,0
27/11/00,737.2899780273438,745.6599731445312,734.6599731445312,734.6599731445312,0
28/11/00,727.0399780273438,742.0200195,726.5300293,737.2899780273438,0
29/11/00,728.9400024414062,734.8800048828125,722.0999755859375,727.0399780273438,0
30/11/00,714.4699707,728.9299926757812,703.7899780273438,728.9299926757812,0
01/12/00,717.2899780273438,727.1400146484375,712.5999755859375,714.4699707,0
04/12/00,720.4099731445312,725.1400146484375,713.0599975585938,717.2899780273438,0
05/12/00,751.8699951171875,751.8699951171875,720.4000244140625,720.4000244140625,0
06/12/00,738.5999755859375,753.1400146484375,735.8900146484375,751.8699951171875,0
07/12/00,735.0200195,740.4699707,732.1799926757812,738.5999755859375,0
08/12/00,754.0200195,758.1300048828125,735.0200195,735.0200195,0
11/12/00,762,765.9600219726562,751.5499877929688,754.0200195,0
12/12/00,754.7899780273438,762,754.3900146484375,762,0
13/12/00,747.2899780273438,763.0700073242188,746.3400268554688,754.7899780273438,0
14/12/00,734.8900146484375,747.3400268554688,734.6799926757812,747.2899780273438,0
15/12/00,720.4899902,734.8900146484375,715.3400268554688,734.8900146484375,0
18/12/00,725.9099731445312,732.1099853515625,720.4899902,720.4899902,0
19/12/00,715.7399902,738.3599853515625,715.4400024414062,729.8400268554688,0
20/12/00,691.4099731445312,715.7399902,689.3599853515625,715.7399902,0
21/12/00,695.3599853515625,702.2199707,684.8400268554688,691.4299926757812,0
22/12/00,715.3900146484375,715.4199829101562,695.3599853515625,695.3599853515625,0
26/12/00,720.0499877929688,720.6500244140625,712.5599975585938,715.3800048828125,0
27/12/00,729.2800293,730.0599975585938,717.2600098,720.0499877929688,0
28/12/00,734.6900024414062,735.2100219726562,727.8200073242188,729.2800293,0
29/12/00,725.75,737.9400024414062,724.2800293,734.6900024414062,0
02/01/01,701.1900024414062,725.75,697.4899902,725.75,0
03/01/01,737.9400024414062,738.1300048828125,695.1400146484375,701.2299805,0
04/01/01,728.6099853515625,738.9400024414062,726.2399902,737.9099731445312,0
05/01/01,707.9500122070312,729.2199707,706.1799926757812,728.6099853515625,0
08/01/01,705.9899902,707.9500122070312,694.7600098,707.9500122070312,0
09/01/01,709.1300048828125,715.1699829101562,705.4500122070312,705.9899902,0
10/01/01,718.9099731445312,719.1300048828125,701.9099731445312,709.1300048828125,0
11/01/01,727.8300170898438,730.7600098,716.9400024414062,718.9099731445312,0
12/01/01,724.3400268554688,732.4099731445312,720.5800170898438,727.8300170898438,0
16/01/01,729.2299805,729.7399902,721.5599975585938,724.3400268554688,0
17/01/01,731.2899780273438,741.3900146484375,729.2299805,729.2299805,0
18/01/01,740.0599975585938,741.8499755859375,729.2700195,731.3800048828125,0
19/01/01,735.7100219726562,744.3699951171875,733.4699707,740.0599975585938,0
22/01/01,736.25,741.7800293,731.4899902,735.7100219726562,0
23/01/01,747.2999877929688,748.2899780273438,734.4699707,736.1300048828125,0
24/01/01,749.4899902,753.0499877929688,745.4500122070312,747.2999877929688,0
25/01/01,744.3099975585938,750.5800170898438,743.2299805,749.4899902,0
26/01/01,743.5700073242188,744.5599975585938,735.9400024414062,744.3099975585938,0
29/01/01,749.8300170898438,750.1400146484375,741.0499877929688,743.5499877929688,0
30/01/01,754.9600219726562,755.8099975585938,745.6099853515625,749.8300170898438,0
31/01/01,749.9799805,759.8200073242188,749.0999755859375,754.9600219726562,0
01/02/01,753.1900024414062,753.2100219726562,746.0599975585938,749.9799805,0
02/02/01,739.5200195,754.3300170898438,739.0800170898438,753.1900024414062,0
05/02/01,741.4799805,741.6900024414062,736.2299805,739.4699707,0
06/02/01,741.7299805,747.6099853515625,740.2100219726562,741.4799805,0
07/02/01,734.9400024414062,741.7299805,730.8900146484375,741.7299805,0
08/02/01,730.3599853515625,740.6099853515625,730.2399902,735.0399780273438,0
09/02/01,721.0100098,730.3599853515625,718.2600098,730.3599853515625,0
12/02/01,729.4799805,729.6199951171875,719.6699829101562,721.0100098,0
13/02/01,722.8200073242188,733.8599853515625,722.1500244140625,729.4799805,0
14/02/01,722.2899780273438,723.7299805,715.0599975585938,722.8200073242188,0
15/02/01,729.1300048828125,731.6799926757812,722.2899780273438,722.2899780273438,0
16/02/01,716.1199951171875,729.1300048828125,711.7100219726562,729.1300048828125,0
20/02/01,702.7800293,719.0300293,702.5,716.1199951171875,0
21/02/01,689.9500122070312,704.7700195,688.8200073242188,702.7800293,0
22/02/01,687.3699951171875,691.5100098,674.5900268554688,689.9500122070312,0
23/02/01,684.8499755859375,687.3699951171875,667.4799805,687.3699951171875,0
26/02/01,697.5800170898438,697.5999755859375,683.25,684.8499755859375,0
27/02/01,690.3099975585938,699.0700073242188,687.8200073242188,697.5800170898438,0
28/02/01,680.5200195,693.2800293,675.0800170898438,690.3099975585938,0
01/03/01,681.1799926757812,681.3499755859375,666.1199951171875,680.5200195,0
02/03/01,678.4299926757812,687.6900024414062,670,681.1799926757812,0
05/03/01,682.2000122070312,683.2999877929688,678.4299926757812,678.4299926757812,0
06/03/01,689.2100219726562,696.4500122070312,682.2000122070312,682.2000122070312,0
07/03/01,693.0599975585938,694.3300170898438,689.1699829101562,689.2100219726562,0
08/03/01,692.9199829101562,694.8200073242188,689.6400146484375,693.0599975585938,0
09/03/01,675.9400024414062,692.9199829101562,673.7000122070312,692.9199829101562,0
12/03/01,647.0900268554688,675.9400024414062,645.6199951171875,675.9400024414062,0
13/03/01,657.5,657.6199951171875,643.2000122070312,647.0900268554688,0
14/03/01,641.1199951171875,657.5,635.9400024414062,657.5,0
15/03/01,643.5399780273438,649.7899780273438,641.1199951171875,641.1199951171875,0
16/03/01,630.2899780273438,643.5399780273438,629.5300293,643.5399780273438,0
19/03/01,642.1199951171875,643.1099853515625,628.0599975585938,630.2899780273438,0
20/03/01,626.5900268554688,647.4500122070312,626.4000244140625,642.1199951171875,0
21/03/01,615.0700073242188,630.0900268554688,613.2199707,626.5900268554688,0
22/03/01,612.2700195,616.25,592.3900146484375,615.0700073242188,0
23/03/01,624.7899780273438,625.7299805,612.2700195,612.2700195,0
26/03/01,631.8400268554688,636.1300048828125,624.7899780273438,624.7899780273438,0
27/03/01,647.2600098,647.6900024414062,630.4099731445312,631.8400268554688,0
28/03/01,631.3599853515625,647.2600098,629.0399780273438,647.2600098,0
29/03/01,628.3499755859375,636.1500244140625,622.5599975585938,631.3599853515625,0
30/03/01,635.6699829101562,636.5999755859375,626.4600219726562,628.3499755859375,0
02/04/01,626.1900024414062,639.0499877929688,622.1599731445312,635.6699829101562,0
03/04/01,604.0399780273438,626.2000122070312,600.7399902,626.2000122070312,0
04/04/01,601.7399902,609.4799805,596.5300293,604.0399780273438,0
05/04/01,629.0900268554688,629.0900268554688,601.7399902,601.7399902,0
06/04/01,615.8300170898438,629.0900268554688,611.7000122070312,629.0900268554688,0
09/04/01,621.3699951171875,625.7299805,615.4299926757812,615.8300170898438,0
10/04/01,638.8699951171875,641.7299805,621.3699951171875,621.3699951171875,0
11/04/01,637.9099731445312,647.4500122070312,635.0100098,638.8699951171875,0
12/04/01,647.7800293,647.7899780273438,633.8400268554688,637.9099731445312,0
16/04/01,645.0399780273438,647.7800293,639.1599731445312,647.7800293,0
17/04/01,652.0700073242188,652.2000122070312,639.4500122070312,645.0399780273438,0
18/04/01,676.8099975585938,682.6500244140625,652.0800170898438,652.0800170898438,0
19/04/01,686.2700195,686.2800293,674.6300048828125,676.8099975585938,0
20/04/01,680.2399902,686.2700195,675.2100219726562,686.2700195,0
23/04/01,669.1500244140625,680.2399902,665.8499755859375,680.2399902,0
24/04/01,661.6400146484375,674.5100098,661.2199707,669.1500244140625,0
25/04/01,672.9099731445312,674.3599853515625,660.4199829101562,661.6400146484375,0
26/04/01,676.1199951171875,683.4500122070312,672.9099731445312,672.9099731445312,0
27/04/01,686.5499877929688,686.5700073242188,676.1199951171875,676.1199951171875,0
30/04/01,686.1199951171875,696.4000244140625,683.2999877929688,686.5499877929688,0
01/05/01,695.2999877929688,695.3099975585938,682.5999755859375,686.1099853515625,0
02/05/01,697.0300293,699.4400024414062,691.2000122070312,695.2999877929688,0
03/05/01,686.2100219726562,697.0300293,681.9199829101562,697.0300293,0
04/05/01,696.1799926757812,696.2299805,676.8900146484375,686.2100219726562,0
07/05/01,693.9400024414062,698.3099975585938,692.2000122070312,696.1799926757812,0
08/05/01,693.1500244140625,696.4899902,688.7299805,696.2600098,0
09/05/01,689.8800048828125,693.3099975585938,685.8800048828125,693.1500244140625,0
10/05/01,689.1599731445312,696.5900268554688,688.9400024414062,689.8800048828125,0
11/05/01,683.9500122070312,691.7199707,681.6099853515625,689.1599731445312,0
14/05/01,685.2600098,685.5599975585938,680.8900146484375,683.9500122070312,0
15/05/01,685.9899902,690.2800293,683.7600098,685.2600098,0
16/05/01,705.2800293,705.9500122070312,682.3900146484375,685.9799805,0
17/05/01,708.4199829101562,712.2800293,704.3599853515625,705.2800293,0
18/05/01,710.2000122070312,710.25,704.8499755859375,708.4199829101562,0
21/05/01,722.8499755859375,722.8499755859375,708.4699707,710.2000122070312,0
22/05/01,721.4600219726562,724.9400024414062,719.5900268554688,722.8499755859375,0
23/05/01,709.4500122070312,721.4600219726562,709.4000244140625,721.4600219726562,0
24/05/01,712.1099853515625,712.5900268554688,705.0100098,709.4500122070312,0
25/05/01,704.4899902,712.1799926757812,703.7600098,712.1099853515625,0
29/05/01,697.7000122070312,704.4899902,696.6099853515625,704.4899902,0
30/05/01,685.9500122070312,697.7000122070312,685.0100098,697.7000122070312,0
31/05/01,690.6300048828125,693.9899902,685.9500122070312,685.9500122070312,0
01/06/01,694.2000122070312,696.3499755859375,686.1300048828125,690.5200195,0
04/06/01,697.8900146484375,697.8900146484375,692,694.2000122070312,0
05/06/01,707.9500122070312,709.4299926757812,697.8900146484375,697.8900146484375,0
06/06/01,700.9000244140625,708.2000122070312,700.4699707,707.9500122070312,0
07/06/01,704.7700195,704.9000244140625,698.25,700.9000244140625,0
08/06/01,697.9600219726562,704.7999877929688,695.4699707,704.7700195,0
11/06/01,691.7399902,697.9600219726562,688.8400268554688,697.9600219726562,0
12/06/01,692.0200195,694.75,680.8499755859375,691.7399902,0
13/06/01,684.5999755859375,694.6400146484375,684.5800170898438,692.0200195,0
14/06/01,671.9000244140625,684.5999755859375,671.3699951171875,684.5999755859375,0
15/06/01,669.2100219726562,672.8900146484375,663.0599975585938,671.9000244140625,0
18/06/01,665.7000122070312,673.0100098,665.6900024414062,668.5700073242188,0
19/06/01,667.2000122070312,675.3499755859375,664.7999877929688,665.7000122070312,0
20/06/01,674.1099853515625,674.7100219726562,665.6900024414062,667.2000122070312,0
21/06/01,680.9699707,682.5399780273438,672.25,674.1099853515625,0
22/06/01,674.0499877929688,681.1900024414062,671.9899902,680.9699707,0
25/06/01,670.0599975585938,677.2100219726562,667.4500122070312,674.0499877929688,0
26/06/01,669.6699829101562,671.7299805,663.1500244140625,670.0599975585938,0
27/06/01,667.7100219726562,671.9699707,665.3300170898438,669.6699829101562,0
