Date,IAI,IAK,IAT,IBB,IDGT,IDU,IEO,IEZ,IGM,IGV,IHE,IHF,IHI,ITA,ITB,IYC,IYE,IYF,IYG,IYH,IYJ,IYK,IYM,IYT,IYW,IYZ,SOXX
2015-02-19,35.4052734375,40.58660125732422,26.3436279296875,108.1463623046875,35.62165069580078,42.68750762939453,59.94367980957031,42.118770599365234,16.700956344604492,19.03744888305664,47.37029266357422,22.43424415588379,18.783906936645508,55.29560470581055,25.98130989074707,32.91215133666992,31.945341110229492,37.54535675048828,25.355213165283203,26.330074310302734,48.507686614990234,28.348806381225586,72.40086364746094,36.164676666259766,25.247230529785156,23.770030975341797,28.5931396484375
2015-02-20,35.73443603515625,40.75084686279297,26.56590461730957,109.59268951416016,35.86430358886719,42.72846221923828,59.52719497680664,41.51768112182617,16.806711196899414,19.229541778564453,47.91639709472656,22.658693313598633,18.975921630859375,55.95441436767578,26.09444236755371,33.1562614440918,31.812387466430664,37.86857986450195,25.603736877441406,26.624588012695312,48.91815948486328,28.486797332763672,72.66854095458984,36.37091064453125,25.394025802612305,23.918054580688477,28.763368606567383
2015-02-23,35.6416015625,40.397708892822266,26.450929641723633,110.10413360595703,35.444339752197266,42.981666564941406,59.51932144165039,40.98335647583008,16.78461265563965,19.074691772460938,47.902095794677734,23.05510711669922,19.034645080566406,55.819969177246094,25.924755096435547,33.16776657104492,31.63744354248047,37.780433654785156,25.504884719848633,26.708236694335938,48.7857551574707,28.470876693725586,72.60163879394531,36.41969680786133,25.40801429748535,23.715486526489258,28.58417510986328
2015-02-24,35.953857421875,40.701576232910156,26.64254379272461,109.17572021484375,35.78964614868164,43.24604797363281,59.715763092041016,40.841426849365234,16.820911407470703,19.09821128845215,47.79629898071289,22.93202018737793,19.037811279296875,55.93201446533203,26.537517547607422,33.3128776550293,31.721412658691406,37.86019515991211,25.728002548217773,26.669891357421875,48.909339904785156,28.58498764038086,72.92784118652344,36.57493591308594,25.468589782714844,23.660959243774414,28.96645164489746
2015-02-25,35.88634490966797,40.49626541137695,26.65020751953125,110.57646942138672,35.99495315551758,42.624202728271484,60.368003845214844,41.033447265625,16.7972412109375,19.182498931884766,48.02790451049805,22.910293579101562,18.98543930053711,55.519710540771484,26.169858932495117,33.41420364379883,31.903352737426758,37.8853759765625,25.78447914123535,26.704750061035156,48.93583297729492,28.59824562072754,72.72708129882812,36.406394958496094,25.286832809448242,23.925846099853516,28.8171329498291
2015-02-26,35.861026763916016,40.49626541137695,26.688535690307617,111.0162353515625,36.11627197265625,42.31886672973633,59.14997482299805,40.24031448364258,16.863529205322266,19.354997634887695,48.525394439697266,22.989940643310547,18.96798324584961,55.309059143066406,26.02845001220703,33.342811584472656,31.364524841308594,37.767845153808594,25.708232879638672,26.78839874267578,48.79458236694336,28.571712493896484,72.14997863769531,36.22677230834961,25.470924377441406,23.871305465698242,29.014240264892578
2015-02-27,35.60784149169922,40.5126953125,26.550573348999023,109.93148040771484,36.14427185058594,42.30397415161133,58.53700256347656,40.61601638793945,16.789339065551758,19.270708084106445,48.14797592163086,23.031574249267578,18.88706398010254,55.273197174072266,26.056730270385742,33.26912307739258,31.273548126220703,37.63771438598633,25.527482986450195,26.664661407470703,48.600364685058594,28.627437591552734,72.03288269042969,35.98725891113281,25.3450927734375,24.011545181274414,28.927635192871094
2015-03-02,36.08890151977539,40.79191589355469,26.757516860961914,110.67420959472656,36.50823211669922,41.45498275756836,57.71187973022461,40.50748825073242,16.95981216430664,19.345197677612305,48.525394439697266,23.143800735473633,19.06320571899414,56.00373077392578,26.075584411621094,33.60304641723633,31.028623580932617,37.960933685302734,25.81272315979004,26.88075828552246,49.05499267578125,28.720317840576172,72.47618103027344,36.27777862548828,25.578107833862305,24.0816593170166,29.7220458984375
2015-03-03,35.810401916503906,40.66051483154297,26.688535690307617,110.07805633544922,36.18160629272461,41.7714958190918,58.371986389160156,40.74123764038086,16.819334030151367,19.104087829589844,48.21088790893555,22.973655700683594,18.845800399780273,55.52866744995117,25.670211791992188,33.56158447265625,31.154592514038086,37.8433952331543,25.747764587402344,26.671640396118164,48.7018928527832,28.595590591430664,72.04959106445312,36.115882873535156,25.375385284423828,24.06608009338379,29.17252540588379
2015-03-04,35.66691589355469,40.30738067626953,26.535242080688477,110.78492736816406,35.845638275146484,41.47733688354492,58.23053741455078,40.791343688964844,16.753040313720703,18.888471603393555,48.57970428466797,23.230684280395508,18.855321884155273,55.29560470581055,25.783342361450195,33.37504959106445,31.091602325439453,37.60411834716797,25.609386444091797,26.776203155517578,48.34437561035156,28.399232864379883,71.79027557373047,35.98283386230469,25.279850006103516,23.94142723083496,29.133705139160156
2015-03-05,35.88634490966797,40.578392028808594,26.657882690429688,113.254150390625,35.82697296142578,41.78267288208008,57.790470123291016,40.71620178222656,16.795663833618164,19.03156089782715,49.07148361206055,23.207151412963867,19.001317977905273,55.38076400756836,25.90589714050293,33.44873809814453,30.909652709960938,37.75102615356445,25.69693374633789,26.929555892944336,48.428253173828125,28.401878356933594,71.48916625976562,35.905216217041016,25.228586196899414,24.011545181274414,29.15161895751953
2015-03-06,35.953857421875,40.58660125732422,26.88783073425293,111.5243911743164,35.74297332763672,40.568763732910156,56.66672897338867,39.789493560791016,16.56521224975586,18.717931747436523,48.41387939453125,22.892196655273438,18.60300636291504,54.74436569213867,25.2836971282959,33.08717346191406,30.370824813842773,37.40263366699219,25.569847106933594,26.431148529052734,47.76615905761719,27.82338523864746,70.45201110839844,35.53487777709961,24.95595932006836,23.629791259765625,28.8499755859375
2015-03-09,36.1226692199707,40.71799850463867,27.048784255981445,111.69053649902344,35.873634338378906,40.632076263427734,56.0223388671875,39.2218017578125,16.639400482177734,18.82770347595215,48.788429260253906,22.966405868530273,18.68552589416504,55.24182891845703,25.34969139099121,33.248374938964844,30.195865631103516,37.58733367919922,25.699752807617188,26.572307586669922,48.13692092895508,27.979949951171875,70.51891326904297,35.61471176147461,25.067811965942383,23.676528930664062,28.939579010009766
2015-03-10,35.57406997680664,39.75713348388672,26.450929641723633,111.22146606445312,35.332359313964844,40.57621765136719,54.92217254638672,38.470420837402344,16.34423828125,18.43370246887207,48.230892181396484,22.727476119995117,18.510971069335938,54.36341094970703,25.07630729675293,32.73480987548828,29.74100685119629,36.873695373535156,25.112337112426758,26.303937911987305,47.28065490722656,27.55537223815918,69.30609130859375,35.10688018798828,24.552837371826172,23.318153381347656,28.404985427856445
2015-03-11,35.9454231262207,40.04458236694336,26.619556427001953,111.58304595947266,35.45368576049805,40.33418655395508,55.49582290649414,38.59564971923828,16.21954917907715,18.39841651916504,48.61115264892578,22.88133430480957,18.552227020263672,54.53820037841797,25.321414947509766,32.6588249206543,29.83197021484375,37.066795349121094,25.29308319091797,26.3109073638916,47.3027229309082,27.356353759765625,69.38137817382812,35.51268768310547,24.41303825378418,23.419429779052734,28.467702865600586
2015-03-12,36.603729248046875,40.841182708740234,27.294048309326172,112.32901763916016,35.53767395019531,41.10496520996094,55.00074005126953,38.295101165771484,16.317407608032227,18.602283477783203,49.31736373901367,23.225257873535156,18.783906936645508,55.219417572021484,25.651365280151367,33.28984451293945,29.685016632080078,37.85179901123047,25.87203025817871,26.624588012695312,47.87652587890625,27.730514526367188,70.12582397460938,35.91852569580078,24.506242752075195,23.715486526489258,28.458740234375
2015-03-13,36.49402618408203,40.52912521362305,27.11009407043457,112.49189758300781,35.248355865478516,40.673030853271484,55.307220458984375,37.61051559448242,16.23691749572754,18.62972640991211,49.331668853759766,23.284982681274414,18.652198791503906,54.748844146728516,25.415681838989258,33.11941146850586,29.538066864013672,37.55794906616211,25.67715835571289,26.59496307373047,47.430721282958984,27.48902702331543,69.33956146240234,35.696754455566406,24.387405395507812,23.544086456298828,28.649883270263672
2015-03-16,36.89913558959961,41.103981018066406,27.240402221679688,115.3063735961914,35.79896926879883,41.33955383300781,55.96734619140625,37.71904754638672,16.426313400268555,18.892391204833984,50.13794708251953,23.744749069213867,19.07590103149414,55.40766143798828,25.491100311279297,33.51322937011719,29.89496612548828,37.97352981567383,25.936988830566406,27.164813995361328,48.154579162597656,27.78358268737793,69.22248077392578,36.26890182495117,24.676342010498047,23.754446029663086,29.085912704467773
2015-03-17,36.9244499206543,41.054718017578125,27.317047119140625,116.04910278320312,35.64031982421875,41.309757232666016,55.70799255371094,37.45189666748047,16.388431549072266,18.911991119384766,50.24087905883789,23.713973999023438,18.91720962524414,55.40766143798828,25.274272918701172,33.418792724609375,29.762006759643555,37.91056823730469,25.900272369384766,27.100332260131836,47.98244094848633,27.637632369995117,68.49481201171875,36.24449920654297,24.74625015258789,23.754446029663086,28.873870849609375
2015-03-18,36.48558044433594,41.16147994995117,27.21739959716797,116.66476440429688,35.92962646484375,42.449188232421875,57.64115905761719,38.62906265258789,16.598358154296875,19.125654220581055,50.9442253112793,24.090463638305664,19.080659866333008,55.95890426635742,25.736207962036133,33.623756408691406,30.622751235961914,38.158226013183594,25.925687789916992,27.429702758789062,48.560646057128906,27.881771087646484,69.69087982177734,36.36204147338867,25.04683494567871,24.198524475097656,29.088912963867188
2015-03-19,36.384300231933594,40.898685455322266,26.987457275390625,118.9808578491211,35.77097702026367,41.99490737915039,56.62742233276367,37.99454879760742,16.59046745300293,19.151140213012695,51.22726058959961,24.267866134643555,19.169519424438477,55.712425231933594,25.717350006103516,33.616851806640625,30.10490608215332,37.85179901123047,25.67715835571289,27.62662696838379,48.23404312133789,27.796855926513672,68.46968841552734,36.37534713745117,25.000225067138672,24.06608009338379,29.15461540222168
2015-03-20,36.83162307739258,41.2846794128418,27.324708938598633,119.39459228515625,35.98563766479492,42.415679931640625,57.358253479003906,38.8127326965332,16.735679626464844,19.237384796142578,51.135799407958984,24.329410552978516,19.198091506958008,56.084388732910156,26.22641944885254,33.932373046875,30.531770706176758,38.36394119262695,25.962406158447266,27.7764949798584,48.547401428222656,28.10467529296875,69.03010559082031,36.446311950683594,25.14470672607422,24.354339599609375,29.566743850708008
2015-03-23,36.6796989440918,41.35858917236328,27.140756607055664,116.71037292480469,35.76164245605469,42.434303283691406,56.79246139526367,38.8127326965332,16.705690383911133,19.170738220214844,50.8298454284668,24.463354110717773,19.234582901000977,55.882713317871094,26.02845001220703,33.83794403076172,30.433799743652344,38.20021057128906,25.80142593383789,27.689361572265625,48.30464553833008,28.18427848815918,69.04682922363281,35.7810173034668,25.172664642333984,24.486791610717773,29.32185173034668
2015-03-24,36.46869659423828,41.09578323364258,26.918472290039062,115.9513931274414,35.351016998291016,41.96512222290039,56.60386276245117,38.8127326965332,16.655179977416992,19.06880760192871,50.395267486572266,24.309486389160156,19.16159439086914,55.9006462097168,26.330123901367188,33.69746398925781,30.216873168945312,37.92314529418945,25.606557846069336,27.450613021850586,48.12368392944336,27.993227005004883,68.82937622070312,35.53264236450195,25.098100662231445,24.284221649169922,29.070987701416016
2015-03-25,35.748985290527344,40.55820083618164,26.457279205322266,111.17911529541016,34.58180236816406,41.475677490234375,57.49587631225586,39.46102523803711,16.224931716918945,18.57597541809082,49.088172912597656,23.882009506225586,18.89718246459961,54.823795318603516,25.96405792236328,33.09688186645508,30.580190658569336,37.34967803955078,25.207767486572266,26.899564743041992,47.29173278808594,27.914073944091797,68.16646575927734,34.816043853759766,24.377111434936523,23.743873596191406,27.72015953063965
2015-03-26,35.875850677490234,40.53347396850586,26.511093139648438,111.01947784423828,34.51638412475586,41.145362854003906,57.81135559082031,39.4442138671875,16.202796936035156,18.672069549560547,49.03950500488281,23.778804779052734,18.827316284179688,54.95429992675781,25.784801483154297,32.90514373779297,30.573162078857422,37.278053283691406,25.168115615844727,26.840198516845703,47.30942916870117,27.786144256591797,68.23361206054688,34.60477066040039,24.39813804626465,23.759544372558594,27.33985710144043
2015-03-27,35.99424362182617,40.40153503417969,26.418851852416992,113.18572998046875,34.77808380126953,41.41937255859375,57.172515869140625,39.20909118652344,16.28343391418457,18.785816192626953,49.48044967651367,23.99427032470703,19.01628875732422,55.471797943115234,26.218793869018555,33.13384246826172,30.319673538208008,37.24433898925781,25.108638763427734,27.077661514282227,47.43342590332031,28.004682540893555,68.30915069580078,34.695953369140625,24.451879501342773,23.81435775756836,28.11543846130371
2015-03-30,36.45940017700195,40.93747329711914,26.88004493713379,114.4431381225586,35.254756927490234,41.967369079589844,58.37131881713867,39.628971099853516,16.428911209106445,18.96231460571289,50.01016616821289,24.285776138305664,19.257665634155273,56.17829513549805,26.662216186523438,33.480342864990234,30.946338653564453,37.724693298339844,25.442852020263672,27.336074829101562,48.101985931396484,28.2658634185791,69.24889373779297,35.02066421508789,24.741579055786133,23.986644744873047,28.474777221679688
2015-03-31,36.231048583984375,40.805538177490234,26.803176879882812,111.8729476928711,35.254756927490234,41.948604583740234,57.858665466308594,39.47782516479492,16.307153701782227,18.846614837646484,49.36878967285156,24.092041015625,19.10203742980957,55.70130157470703,26.6339111328125,33.309391021728516,30.69989585876465,37.52243423461914,25.3465518951416,26.944963455200195,47.76105499267578,28.12993812561035,68.72029113769531,34.83384323120117,24.521961212158203,23.66556739807129,28.154369354248047
2015-04-01,36.2056770324707,40.648895263671875,26.7109432220459,110.78170776367188,34.96501541137695,41.97112274169922,58.38710403442383,39.796932220458984,16.190139770507812,18.75051498413086,48.93355178833008,23.887449264526367,18.867013931274414,55.44930648803711,26.539569854736328,33.09456253051758,30.784391403198242,37.46765899658203,25.278575897216797,26.618446350097656,47.44668960571289,28.084638595581055,68.73705291748047,34.5713996887207,24.391128540039062,24.237234115600586,27.97170066833496
2015-04-02,36.24797058105469,40.920989990234375,26.887731552124023,110.65789794921875,34.76874923706055,42.110015869140625,58.58427047729492,40.1496467590332,16.202796936035156,18.81915855407715,48.827606201171875,23.99427032470703,18.957536697387695,55.55729675292969,26.992427825927734,33.334808349609375,30.85480499267578,37.67412185668945,25.454181671142578,26.677814483642578,47.579532623291016,28.28984260559082,68.85450744628906,34.308963775634766,24.363100051879883,24.573976516723633,27.908817291259766
2015-04-06,36.2056770324707,41.019927978515625,26.726308822631836,110.38101959228516,34.84351348876953,42.661766052246094,59.783111572265625,41.610843658447266,16.373567581176758,19.017230987548828,48.770355224609375,24.14997673034668,19.073457717895508,56.07029342651367,26.89808464050293,33.45722961425781,31.453311920166016,37.737327575683594,25.366376876831055,26.726701736450195,47.986881256103516,28.5190372467041,69.45027160644531,34.15327453613281,24.631771087646484,24.526988983154297,28.031591415405273
2015-04-07,35.960418701171875,40.830284118652344,26.803176879882812,111.38107299804688,35.07716369628906,42.17381286621094,59.719993591308594,41.543663024902344,16.35143280029297,19.068218231201172,49.07957458496094,23.983400344848633,19.01470184326172,55.926307678222656,26.42635154724121,33.265499114990234,31.523723602294922,37.54772186279297,25.36920928955078,26.78432273864746,47.889469146728516,28.383119583129883,69.43350982666016,34.28226089477539,24.5897159576416,24.393861770629883,28.043567657470703
2015-04-08,36.10420227050781,40.97871017456055,26.78011703491211,114.66791534423828,35.19867706298828,42.023677825927734,59.16790771484375,41.28333282470703,16.42574691772461,19.16431999206543,50.31365966796875,24.144546508789062,19.062335968017578,56.30430603027344,26.803739547729492,33.568111419677734,31.1998291015625,37.69097900390625,25.471176147460938,27.02876853942871,47.969154357910156,28.481725692749023,69.46704864501953,34.538021087646484,24.645790100097656,24.401691436767578,28.208267211914062
2015-04-09,36.24797058105469,41.20956802368164,26.856975555419922,115.00994110107422,35.479068756103516,41.8585205078125,60.374610900878906,42.55978775024414,16.488994598388672,19.201583862304688,50.51409149169922,24.265857696533203,19.21002197265625,56.32229995727539,26.61504554748535,33.595821380615234,31.664554595947266,37.66991424560547,25.570310592651367,27.22432518005371,48.24367141723633,28.5510196685791,69.82785034179688,34.698177337646484,24.776622772216797,24.378192901611328,28.57659149169922
2015-04-10,36.214141845703125,41.0776481628418,26.826244354248047,116.43998718261719,35.54448318481445,42.19259262084961,60.48503494262695,42.576595306396484,16.568050384521484,19.32708740234375,51.01229476928711,24.34552574157715,19.340242385864258,56.4348030090332,26.60561180114746,33.709007263183594,31.82649803161621,37.66991424560547,25.601459503173828,27.461795806884766,48.89453887939453,28.58567237854004,69.99565887451172,34.942813873291016,24.88642692565918,24.3703670501709,28.693376541137695
2015-04-13,36.24797058105469,41.349735260009766,27.07221221923828,116.72341918945312,35.34821701049805,41.742164611816406,59.75942611694336,42.08951950073242,16.509546279907227,19.12313461303711,50.88058853149414,24.327423095703125,19.267194747924805,56.079307556152344,26.44522476196289,33.54963302612305,31.551897048950195,37.75841522216797,25.69493293762207,27.33432960510254,48.44292449951172,28.428424835205078,69.6852035522461,34.675941467285156,24.809335708618164,24.299890518188477,28.52269744873047
2015-04-14,36.2648811340332,41.23430633544922,26.864675521850586,116.36183166503906,35.45102310180664,41.95986557006836,61.05287551879883,43.05525207519531,16.43839454650879,19.064298629760742,51.035221099853516,24.31475257873535,19.208438873291016,56.007301330566406,26.6339111328125,33.47340393066406,32.14335250854492,37.77104949951172,25.683603286743164,27.344806671142578,48.46506118774414,28.471071243286133,69.9788818359375,34.64034652709961,24.711210250854492,24.284221649169922,28.23222541809082
2015-04-15,36.307167053222656,41.48990249633789,27.018409729003906,117.57685852050781,35.778160095214844,42.04995346069336,62.488311767578125,44.96994400024414,16.594942092895508,19.23687744140625,51.252803802490234,24.168087005615234,19.233842849731445,56.09729766845703,26.832050323486328,33.4410514831543,32.8826904296875,37.87217712402344,25.853544235229492,27.428613662719727,48.59788513183594,28.484397888183594,70.87671661376953,34.651466369628906,24.97054100036621,24.472169876098633,28.702363967895508
2015-04-16,36.493228912353516,41.52288055419922,26.941537857055664,117.7593002319336,35.82487869262695,41.81724548339844,62.354225158691406,44.398887634277344,16.601261138916016,19.25452423095703,51.1068000793457,24.36726188659668,19.205257415771484,56.01631164550781,26.332006454467773,33.47340393066406,32.770023345947266,37.918514251708984,25.893192291259766,27.425128936767578,48.394222259521484,28.641637802124023,70.59141540527344,34.667049407958984,24.900447845458984,24.456504821777344,28.57958221435547
2015-04-17,35.86738967895508,40.91273880004883,26.58027458190918,116.11750030517578,35.20804977416992,41.644569396972656,61.69960021972656,43.67670822143555,16.322965621948242,18.844650268554688,50.79755783081055,24.093852996826172,19.082984924316406,55.08478927612305,26.00179100036621,32.976768493652344,32.467254638671875,37.41288375854492,25.47967529296875,27.173688888549805,47.778785705566406,28.43109893798828,70.1131362915039,34.4290657043457,24.49860191345215,24.10411262512207,28.172332763671875
2015-04-20,36.10420227050781,41.15185546875,26.726308822631836,116.60289001464844,35.63795471191406,42.25640106201172,62.06244659423828,43.81105422973633,16.59810447692871,19.091751098632812,50.85196304321289,24.178951263427734,19.28307342529297,55.773311614990234,25.926319122314453,33.2631950378418,32.63624572753906,37.59406661987305,25.60995864868164,27.355283737182617,48.27908706665039,28.590999603271484,70.62498474121094,35.018436431884766,24.982215881347656,24.440847396850586,28.411893844604492
2015-04-21,36.00269317626953,40.657127380371094,26.680187225341797,118.73656463623047,36.002464294433594,41.86603546142578,61.22642517089844,42.710960388183594,16.621816635131836,19.23687744140625,51.20700454711914,24.305694580078125,19.37199592590332,55.831790924072266,26.29427146911621,33.37638473510742,32.27010726928711,37.46765899658203,25.524991989135742,27.549097061157227,48.132972717285156,28.593660354614258,70.0963363647461,35.089630126953125,24.958852767944336,24.550485610961914,28.60654067993164
2015-04-22,36.34943771362305,40.7890625,26.84929656982422,118.52155303955078,36.06789016723633,41.967369079589844,61.62074279785156,43.16444396972656,16.762550354003906,19.395736694335938,51.15546417236328,24.26404571533203,19.440282821655273,55.809295654296875,25.89801025390625,33.43643569946289,32.467254638671875,37.78790283203125,25.836551666259766,27.563058853149414,48.314517974853516,28.64430046081543,70.25578308105469,35.287559509277344,25.1784725189209,24.628787994384766,29.01078987121582
2015-04-23,36.4509391784668,40.93747329711914,26.7340030670166,119.77245330810547,36.36697769165039,42.23386001586914,61.951988220214844,44.004207611083984,16.80840301513672,19.566349029541016,51.49333190917969,24.412525177001953,19.532384872436523,55.809295654296875,25.16211700439453,33.61893081665039,32.71371078491211,37.80052947998047,25.83371353149414,27.692272186279297,48.292381286621094,28.54835319519043,70.5494613647461,35.454376220703125,25.253232955932617,24.8324031829834,28.561616897583008
2015-04-24,36.239501953125,40.92923355102539,26.572580337524414,118.47594451904297,36.42304992675781,42.63924789428711,61.58132553100586,43.34078598022461,16.99182891845703,19.68794059753418,51.31294631958008,24.47226905822754,19.40058708190918,55.40879821777344,25.454587936401367,34.016231536865234,32.474308013916016,37.72891616821289,25.723251342773438,27.589250564575195,48.04885482788086,28.465734481811523,70.95221710205078,35.36318588256836,25.507883071899414,24.72276496887207,28.091480255126953
2015-04-27,35.95195770263672,40.61590576171875,26.441905975341797,113.54083251953125,36.36697769165039,42.102500915527344,61.305267333984375,43.75226974487305,16.97917366027832,19.625186920166016,49.53485107421875,24.106531143188477,19.03693199157715,55.264793395996094,25.152681350708008,33.7159538269043,32.467254638671875,37.60249328613281,25.629783630371094,27.042736053466797,48.004581451416016,28.369794845581055,71.58150482177734,35.05402755737305,25.59433364868164,24.487834930419922,28.163345336914062
2015-04-28,36.34943771362305,40.896240234375,26.726308822631836,112.2215347290039,36.67540740966797,42.414039611816406,61.75483322143555,43.77747344970703,17.002899169921875,19.676176071166992,49.54343032836914,24.29120635986328,19.028987884521484,55.363800048828125,25.284767150878906,33.642024993896484,32.643287658691406,37.783687591552734,25.799726486206055,27.117820739746094,48.146263122558594,28.32181739807129,71.69900512695312,35.09406280517578,25.620033264160156,24.808908462524414,28.190296173095703
2015-04-29,36.51014709472656,40.96220779418945,26.926162719726562,112.322509765625,36.357635498046875,42.25640106201172,62.393680572509766,44.78520965576172,16.95229148864746,19.864444732666016,49.37737274169922,23.681034088134766,18.84954261779785,55.01279830932617,24.926246643066406,33.28630447387695,32.91085433959961,37.74577331542969,25.938512802124023,26.90305519104004,47.97359848022461,28.183237075805664,71.69900512695312,34.667049407958984,25.45181655883789,24.644454956054688,28.034584045410156
